"Notes","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Year","Year Code","Month","Month Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"Influenza and pneumonia","J09-J18","2015","2015","Dec., 2015","2015/12","65-74 years","65-74",833,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Dec., 2015","2015/12","75-84 years","75-84",1079,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Dec., 2015","2015/12","85+ years","85+",1249,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jan., 2016","2016/01","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jan., 2016","2016/01","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jan., 2016","2016/01","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jan., 2016","2016/01","15-24 years","15-24",16,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jan., 2016","2016/01","25-34 years","25-34",41,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jan., 2016","2016/01","35-44 years","35-44",88,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jan., 2016","2016/01","45-54 years","45-54",230,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jan., 2016","2016/01","55-64 years","55-64",624,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jan., 2016","2016/01","65-74 years","65-74",931,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jan., 2016","2016/01","75-84 years","75-84",1186,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jan., 2016","2016/01","85+ years","85+",1428,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Feb., 2016","2016/02","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Feb., 2016","2016/02","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Feb., 2016","2016/02","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Feb., 2016","2016/02","15-24 years","15-24",19,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Feb., 2016","2016/02","25-34 years","25-34",45,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Feb., 2016","2016/02","35-44 years","35-44",78,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Feb., 2016","2016/02","45-54 years","45-54",233,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Feb., 2016","2016/02","55-64 years","55-64",597,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Feb., 2016","2016/02","65-74 years","65-74",879,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Feb., 2016","2016/02","75-84 years","75-84",1122,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Feb., 2016","2016/02","85+ years","85+",1260,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Mar., 2016","2016/03","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Mar., 2016","2016/03","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Mar., 2016","2016/03","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Mar., 2016","2016/03","15-24 years","15-24",16,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Mar., 2016","2016/03","25-34 years","25-34",42,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Mar., 2016","2016/03","35-44 years","35-44",111,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Mar., 2016","2016/03","45-54 years","45-54",316,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Mar., 2016","2016/03","55-64 years","55-64",706,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Mar., 2016","2016/03","65-74 years","65-74",934,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Mar., 2016","2016/03","75-84 years","75-84",1132,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Mar., 2016","2016/03","85+ years","85+",1289,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Apr., 2016","2016/04","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Apr., 2016","2016/04","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Apr., 2016","2016/04","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Apr., 2016","2016/04","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Apr., 2016","2016/04","25-34 years","25-34",29,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Apr., 2016","2016/04","35-44 years","35-44",77,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Apr., 2016","2016/04","45-54 years","45-54",235,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Apr., 2016","2016/04","55-64 years","55-64",640,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Apr., 2016","2016/04","65-74 years","65-74",800,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Apr., 2016","2016/04","75-84 years","75-84",1011,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Apr., 2016","2016/04","85+ years","85+",1085,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","May, 2016","2016/05","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","May, 2016","2016/05","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","May, 2016","2016/05","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","May, 2016","2016/05","15-24 years","15-24",17,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","May, 2016","2016/05","25-34 years","25-34",39,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","May, 2016","2016/05","35-44 years","35-44",73,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","May, 2016","2016/05","45-54 years","45-54",204,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","May, 2016","2016/05","55-64 years","55-64",558,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","May, 2016","2016/05","65-74 years","65-74",781,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","May, 2016","2016/05","75-84 years","75-84",921,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","May, 2016","2016/05","85+ years","85+",1030,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jun., 2016","2016/06","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jun., 2016","2016/06","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jun., 2016","2016/06","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jun., 2016","2016/06","15-24 years","15-24",11,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jun., 2016","2016/06","25-34 years","25-34",30,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jun., 2016","2016/06","35-44 years","35-44",78,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jun., 2016","2016/06","45-54 years","45-54",177,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jun., 2016","2016/06","55-64 years","55-64",441,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jun., 2016","2016/06","65-74 years","65-74",722,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jun., 2016","2016/06","75-84 years","75-84",819,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jun., 2016","2016/06","85+ years","85+",921,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jul., 2016","2016/07","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jul., 2016","2016/07","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jul., 2016","2016/07","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jul., 2016","2016/07","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jul., 2016","2016/07","25-34 years","25-34",40,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jul., 2016","2016/07","35-44 years","35-44",68,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jul., 2016","2016/07","45-54 years","45-54",197,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jul., 2016","2016/07","55-64 years","55-64",438,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jul., 2016","2016/07","65-74 years","65-74",682,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jul., 2016","2016/07","75-84 years","75-84",852,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jul., 2016","2016/07","85+ years","85+",942,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Aug., 2016","2016/08","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Aug., 2016","2016/08","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Aug., 2016","2016/08","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Aug., 2016","2016/08","15-24 years","15-24",13,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Aug., 2016","2016/08","25-34 years","25-34",33,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Aug., 2016","2016/08","35-44 years","35-44",58,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Aug., 2016","2016/08","45-54 years","45-54",184,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Aug., 2016","2016/08","55-64 years","55-64",481,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Aug., 2016","2016/08","65-74 years","65-74",705,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Aug., 2016","2016/08","75-84 years","75-84",840,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Aug., 2016","2016/08","85+ years","85+",875,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Sep., 2016","2016/09","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Sep., 2016","2016/09","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Sep., 2016","2016/09","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Sep., 2016","2016/09","15-24 years","15-24",11,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Sep., 2016","2016/09","25-34 years","25-34",18,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Sep., 2016","2016/09","35-44 years","35-44",62,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Sep., 2016","2016/09","45-54 years","45-54",195,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Sep., 2016","2016/09","55-64 years","55-64",501,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Sep., 2016","2016/09","65-74 years","65-74",710,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Sep., 2016","2016/09","75-84 years","75-84",860,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Sep., 2016","2016/09","85+ years","85+",940,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Sep., 2016","2016/09","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Oct., 2016","2016/10","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Oct., 2016","2016/10","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Oct., 2016","2016/10","15-24 years","15-24",11,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Oct., 2016","2016/10","25-34 years","25-34",36,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Oct., 2016","2016/10","35-44 years","35-44",70,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Oct., 2016","2016/10","45-54 years","45-54",204,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Oct., 2016","2016/10","55-64 years","55-64",472,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Oct., 2016","2016/10","65-74 years","65-74",723,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Oct., 2016","2016/10","75-84 years","75-84",878,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Oct., 2016","2016/10","85+ years","85+",1060,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Nov., 2016","2016/11","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Nov., 2016","2016/11","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Nov., 2016","2016/11","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Nov., 2016","2016/11","15-24 years","15-24",13,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Nov., 2016","2016/11","25-34 years","25-34",32,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Nov., 2016","2016/11","35-44 years","35-44",73,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Nov., 2016","2016/11","45-54 years","45-54",186,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Nov., 2016","2016/11","55-64 years","55-64",495,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Nov., 2016","2016/11","65-74 years","65-74",725,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Nov., 2016","2016/11","75-84 years","75-84",929,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Nov., 2016","2016/11","85+ years","85+",1033,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Dec., 2016","2016/12","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Dec., 2016","2016/12","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Dec., 2016","2016/12","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Dec., 2016","2016/12","15-24 years","15-24",11,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Dec., 2016","2016/12","25-34 years","25-34",30,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Dec., 2016","2016/12","35-44 years","35-44",84,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Dec., 2016","2016/12","45-54 years","45-54",194,Not Applicable,Not Applicable
